id	CustomerName	CustomerAddress	stateCode	idProduct	RegisterTime	Shop1	Shop2	Shop3	Shop4	Shop5	Shop6	Shop7
1919	Harry Martin Adams	Bowles Avenue	TN	42	2006-01-24 11:33:20.000	82162.0	33808.062	30504.0	158.0	94265.0	5731327.0	2.93281792E8
1920	Grover Andrew Kennedy	N Harrison St	KS	50	1975-01-26 12:14:56.000	13436.0	23190.941	25335.0	232.0	8676.502	2773650.0	2.42609424E8
1921	James Lyndon Carter	North Broadway Street	IL	42	2002-04-08 10:06:40.000	65800.0	25478.64	30562.0	150.0	88884.05	4961168.0	7.2348304E7
1922	Herbert Warren Jefferson	Carpinteria South	FL	15	2006-02-19 05:46:40.000	43664.0	52399.12	27858.0	89.0	91517.8	3910160.0	1.4718272E8
1923	Millard Lyndon Jackson	Camelback Rd	MI	36	2000-08-06 05:00:00.000	3395.0	76265.6	16886.0	24.0	6560.386	5042790.0	2.50113712E8
1924	James Chester Jefferson	South Roosevelt Drive	MA	6	1989-10-27 10:34:56.000	81886.0	6394.2036	24186.0	128.0	42900.418	2254283.0	3.9330344E7
1925	Gerald Gerald Johnson	San Ysidro Blvd	AZ	29	1970-11-10 03:46:40.000	57908.0	72592.25	14241.0	142.0	80335.555	3683270.0	2.86236864E8
1926	James Calvin Wilson	East Calle Primera	CA	29	1986-12-31 03:34:56.000	4178.0	27984.086	11341.0	207.0	62435.848	4880816.0	3.3913384E7
1927	Andrew George Roosevelt	North Erringer Road	UT	11	1978-03-16 01:33:20.000	76918.0	15280.324	23895.0	224.0	79590.59	2610794.0	1.20528704E8
1928	Ronald Bill Quincy	Steele Lane	HI	22	2005-01-05 11:21:36.000	27657.0	52624.367	1492.0	106.0	11932.094	9027354.0	1.96930912E8
1929	Ulysses Harry Quincy	North Preisker Lane	IN	4	2001-10-30 01:33:20.000	76888.0	39743.13	9816.0	103.0	21647.871	3501812.0	3.2251968E7
1930	Chester Martin Quincy	Timberlane Drive	UT	2	2000-01-10 10:26:40.000	14310.0	55020.97	30081.0	196.0	65530.97	2930064.0	4.2694688E8
1931	James Dwight Taylor	El Camino Real	KS	32	2004-05-09 06:08:16.000	60450.0	80800.43	21495.0	74.0	11304.185	2959900.0	2.6232376E8
1932	James Ronald Van Buren	Santa Rosa North	VT	14	1975-10-04 02:06:40.000	51218.0	65450.945	8787.0	7.0	55952.184	4797851.0	1.36392928E8
1933	Bill Bill Roosevelt	San Simeon	AR	15	1987-10-08 03:00:00.000	70109.0	28288.14	6812.0	143.0	56740.62	2595064.0	2.021313E7
1934	Calvin Abraham Harrison	Cerrillos Road	WY	11	2000-04-13 07:08:16.000	29792.0	55041.26	7468.0	40.0	66374.84	6724134.0	5.5490899E8
1935	Andrew Harry Fillmore	Camelback Rd	SC	46	1982-05-21 12:08:16.000	78542.0	28588.854	3158.0	110.0	78189.52	5819837.0	5.4643885E8
1936	Theodore Franklin Adams	Santa Rosa North	MS	34	1983-09-17 07:14:56.000	31807.0	53502.8	5661.0	172.0	92187.09	3491360.0	1.25762048E8
1937	Benjamin Dwight Polk	Jones Road	RI	31	2005-05-07 05:13:20.000	67320.0	9951.455	26376.0	164.0	43130.586	4252472.0	3.04100992E8
1938	Chester Herbert Hayes	East Fry Blvd.	ME	49	2004-04-12 11:54:56.000	21580.0	32288.14	2431.0	140.0	89264.15	3264424.0	5.6665492E7
1939	William William Quincy	Fontaine Road	LA	8	1977-06-08 03:14:56.000	66064.0	78512.54	17810.0	104.0	23560.592	1889864.0	2.93392672E8
1940	Richard Franklin Wilson	Carpinteria South	FL	48	1983-11-05 05:06:40.000	1312.0	47122.953	5745.0	73.0	62285.44	5127105.0	9.1693939E8
1941	Rutherford Benjamin Roosevelt	San Luis Obispo North	IN	38	2005-08-17 09:28:16.000	73280.0	18033.992	17058.0	187.0	21262.688	6974850.0	3.09331072E8
1942	James James Madison	North Broadway Street	KS	28	1985-01-05 08:00:00.000	72480.0	51890.965	2181.0	146.0	82808.01	2813944.0	3.33332736E8
1943	Andrew John Hoover	Santa Ana Freeway	LA	31	2000-09-16 02:08:16.000	24138.0	62396.934	25302.0	166.0	59514.043	1615620.0	2.5462176E8
1944	Andrew Millard Washington	Bailard Avenue	MO	29	1993-05-17 09:28:16.000	70437.0	49518.426	3654.0	165.0	6638.6484	1314832.0	9.9272752E7
1945	Chester Theodore Fillmore	North Atherton Street	DE	11	2000-06-05 06:20:00.000	33490.0	82318.62	28603.0	26.0	7595.4526	6965825.0	2.5784552E8
1946	John Harry Madison	Grandview Drive	WV	27	1985-09-27 01:01:36.000	82219.0	21435.361	28512.0	68.0	78744.016	6392204.0	1.71348704E8
1947	Thomas Richard Johnson	Jean de la Fontaine	CO	11	2006-08-11 04:08:16.000	12032.0	76435.23	30124.0	53.0	59140.082	2583341.0	2.63576768E8
1948	Martin Franklin Harrison	N Kentwood	NY	42	2000-05-24 07:00:00.000	20200.0	67080.94	4812.0	63.0	36292.54	8602298.0	4967520.0
1949	Benjamin Rutherford Cleveland	Pacific Hwy S	PA	50	1986-09-03 08:33:20.000	65934.0	22725.695	13956.0	254.0	62560.023	21084.0	4580205.0
1950	Gerald Calvin Kennedy	Grandview Drive	MI	9	1989-04-23 03:00:00.000	29396.0	34645.15	17655.0	164.0	62325.77	6450860.0	6.5804454E8
1951	Thomas Grover Coolidge	Bayshore Freeway	WI	31	2004-11-12 01:48:16.000	75610.0	7457.158	28989.0	85.0	23813.326	3597958.0	2.91328672E8
1952	William Warren Nixon	Santa Monica Road	MI	43	1993-03-16 04:40:00.000	16919.0	17892.62	22687.0	24.0	92084.44	2140575.0	5.4214848E7
1953	Thomas Woodrow Carter	Camelback Rd	CT	4	1993-07-16 06:20:00.000	92000.0	31906.574	17812.0	46.0	3808.7979	3455441.0	2.493953E7
1954	Gerald Ronald McKinley	French Camp Turnpike Road	ND	15	1989-09-27 01:40:00.000	37881.0	27838.41	21731.0	4.0	21435.4	3379040.0	8.539248E8
1955	Chester George Taft	San Diego Freeway	MI	20	1987-02-23 05:33:20.000	2637.0	73064.64	251.0	30.0	15920.438	5637780.0	5.8468024E7
1956	John Benjamin Nixon	South Roosevelt Drive	SC	16	2001-06-13 12:33:20.000	57085.0	50834.152	69.0	46.0	5548.2104	7887360.0	6.1493478E8
1957	Abraham James Roosevelt	Castillo Drive	NJ	32	2002-12-25 07:06:40.000	57014.0	19498.635	9996.0	63.0	8790.539	5868476.0	1.2296792E8
1958	Richard Franklin Madison	Carpinteria North	DE	4	2004-08-07 09:28:16.000	9834.0	47013.96	13190.0	38.0	61340.855	831288.0	4.406408E7
1959	Abraham Dwight Clinton	Fairview Avenue	WY	28	2000-10-12 07:13:20.000	99451.0	32255.984	16932.0	63.0	99388.84	6020064.0	4.54130848E8
1960	Jimmy James Hoover	Padre Boulevard	VT	7	1996-11-24 09:21:36.000	32840.0	11435.66	496.0	71.0	41880.062	7472250.0	4.5206368E7
1961	Warren Rutherford Garfield	Apalachee Parkway	AR	30	2006-02-02 05:06:40.000	88500.0	77885.16	28473.0	34.0	94896.39	8747660.0	1.83358464E8
1962	Bill Harry Garfield	San Ysidro Blvd	MI	13	1986-07-29 06:46:40.000	96256.0	11420.263	30937.0	148.0	47850.543	5907160.0	2.585866E7
1963	Bill George Monroe	San Simeon	NJ	47	2003-02-17 07:46:40.000	83172.0	40156.12	27126.0	7.0	12280.858	8437804.0	4.95276448E8
1964	Martin Millard Madison	Katella Avenue	NC	5	1970-11-12 03:08:16.000	47906.0	10784.292	7245.0	8.0	17878.852	1746608.0	7.113129E8
1965	Millard Zachary Grant	N Kentwood	RI	4	2006-07-10 04:33:20.000	26039.0	4420.032	11738.0	84.0	26030.96	480451.0	3.07794432E8
1966	Richard Calvin Harrison	San Simeon	GA	6	1978-10-01 04:20:00.000	27690.0	9918.907	10383.0	136.0	22580.783	4544572.0	2.3831056E8
1967	Harry Abraham Kennedy	South Roosevelt Drive	CO	9	1997-11-13 05:46:40.000	83358.0	87165.13	4056.0	66.0	39284.426	4399138.0	6.062969E8
1968	Ulysses Woodrow Ford	Burnett Road	VA	10	1972-10-15 01:26:40.000	2376.0	91700.92	1101.0	225.0	40792.25	4104224.0	2.4171816E7
1969	Andrew Ronald Adams	Corona Del Mar	AZ	12	2001-11-05 07:33:20.000	90208.0	83865.34	17026.0	45.0	21780.242	3245174.0	2.03599504E8
1970	Rutherford Franklin Roosevelt	Moreno Drive	AR	29	2000-06-08 03:26:40.000	49575.0	54708.03	30525.0	106.0	94872.71	2663870.0	2.83916928E8
1971	William Millard Reagan	W. Russell St.	AR	45	2004-10-25 02:46:40.000	23570.0	99027.84	12483.0	28.0	31324.97	9636843.0	2.72699424E8
1972	Lyndon Franklin Tyler	Bowles Avenue	OR	47	2004-03-27 09:21:36.000	71350.0	11026.753	19875.0	178.0	92736.33	9819020.0	7.448176E8
1973	Millard Franklin Nixon	Moreno Drive	ME	30	1990-06-07 01:00:00.000	83500.0	27716.543	27078.0	189.0	69862.73	9190226.0	1389546.0
1974	Dwight Lyndon Ford	Santa Rosa South	NE	33	2006-10-04 07:00:00.000	7596.0	20179.66	31620.0	64.0	10073.749	3034998.0	2.25315072E8
1975	Benjamin Bill Harrison	Cleveland Ave.	ME	22	2006-08-02 07:00:00.000	87936.0	85040.66	3634.0	169.0	13260.11	7115849.0	3.15033344E8
1976	Richard Theodore Roosevelt	Cabrillo Highway	MA	45	1996-10-05 03:54:56.000	13165.0	12728.739	20794.0	37.0	20580.955	9863354.0	8.6953184E7
1977	Harry Gerald Adams	Castillo Drive	ND	7	2003-07-17 04:06:40.000	40664.0	4940.834	31718.0	8.0	33374.03	5839225.0	1.15957408E8
1978	Ronald Ronald Hayes	Bayshore Freeway	FL	25	1996-12-22 01:06:40.000	23408.0	58545.203	11494.0	80.0	75800.984	8801584.0	1.15849736E8
1979	George John Johnson	Carpinteria North	AK	29	2005-07-30 05:53:20.000	7768.0	20420.71	22364.0	222.0	64940.715	6830242.0	5.4040653E8
1980	Ronald Herbert Johnson	Carpinteria North	WA	40	2006-02-27 01:06:40.000	62030.0	50440.54	11229.0	156.0	74020.555	6235813.0	1.88743824E8
1981	Millard Zachary Harding	East Fry Blvd.	IA	4	1994-09-05 11:13:20.000	92376.0	60913.133	24539.0	30.0	89830.016	2087200.0	1.4191328E8
1982	Ulysses Andrew Cleveland	Carpinteria South	MA	47	1978-10-25 11:40:00.000	82000.0	75444.586	27004.0	86.0	47735.89	5856620.0	4.27666752E8
1983	Theodore William Hayes	Carpinteria South	IN	15	1987-03-01 12:26:40.000	57136.0	43211.336	31274.0	174.0	67558.42	7457370.0	5.29480192E8
1984	Jimmy Rutherford Roosevelt	Monroe Street	WI	35	2003-04-07 08:20:00.000	87626.0	67411.445	30702.0	134.0	36000.758	6001589.0	1.093488E8
1985	Benjamin Lyndon Roosevelt	Monroe Street	IL	42	1972-12-13 02:00:00.000	96942.0	73241.38	10677.0	250.0	14247.574	6762089.0	3.5591616E8
1986	Herbert Jimmy Garfield	Bayshore Freeway	VA	50	2004-12-27 05:08:16.000	87679.0	36687.56	9068.0	176.0	31151.105	9249495.0	1.94501728E8
1987	Theodore Richard Johnson	Moreno Drive	ME	18	2004-03-12 04:54:56.000	98784.0	41448.082	7927.0	24.0	39708.875	9318124.0	1.0853338E7
1988	Lyndon Herbert Taft	Carpinteria North	TX	2	1970-02-11 11:34:56.000	55936.0	96965.18	24031.0	212.0	44522.207	8304420.0	4.4764688E8
1989	Lyndon Ulysses Roosevelt	El Camino Real	KY	48	2003-06-02 04:21:36.000	27346.0	58808.742	14413.0	242.0	25134.729	7554752.0	3.09499648E8
1990	Grover Gerald Lincoln	San Luis Obispo North	NJ	36	1990-12-13 10:28:16.000	5246.0	34696.37	2523.0	243.0	54528.574	9805410.0	2.7558976E8
1991	Warren Chester Kennedy	Lawrenceville Suwanee	KS	49	2000-09-13 12:34:56.000	16568.0	97535.74	18618.0	48.0	72448.15	9631460.0	2.52435776E8
1992	Franklin Calvin Lincoln	S Rustle St	WI	13	1978-09-22 09:13:20.000	13228.0	74154.99	4464.0	252.0	5561.288	9259792.0	1.30303064E8
1993	Herbert Ulysses Grant	N Harrison St	FL	43	1993-02-21 02:00:00.000	86400.0	78560.66	27453.0	80.0	73786.68	5577850.0	4.6057876E7
1994	James Grover Kennedy	Bailard Avenue	OR	46	1985-02-22 10:40:00.000	39032.0	68743.45	25805.0	166.0	87965.51	3115530.0	2.33988608E8
1995	Franklin Benjamin Johnson	Jean de la Fontaine	OH	2	1992-04-10 11:00:00.000	91776.0	42560.95	6363.0	76.0	7086.7437	5998464.0	1.46563104E8
1996	Lyndon Bill Buchanan	Erringer Road	IL	26	1983-09-02 03:13:20.000	2204.0	51264.777	15661.0	116.0	65330.41	7173252.0	1.63805072E8
1997	William Ronald Coolidge	N Kentwood	MN	37	2006-10-29 06:13:20.000	48922.0	24865.627	13194.0	142.0	26010.479	1154.0	5.3751782E8
1998	Woodrow Ronald Monroe	Camelback Rd	FL	47	2004-01-25 09:48:16.000	95528.0	80563.836	27940.0	80.0	33154.566	5543304.0	4.0873152E7
1999	Franklin Rutherford Lincoln	W. Russell St.	CO	39	1983-06-18 05:00:00.000	86128.0	66332.03	2576.0	38.0	22210.205	404027.0	5.4403546E8
2000	Woodrow William Wilson	Carpinteria Avenue	KY	46	2000-03-25 12:00:00.000	60160.0	56202.586	3627.0	122.0	10574.098	9062824.0	5.00616192E8
2001	James Bill Ford	East Main Street	CO	48	2005-02-27 05:33:20.000	37252.0	93984.07	17064.0	45.0	30850.006	736709.0	2.30824512E8
2002	John George Roosevelt	Redwood Highway	MO	46	1974-07-21 06:33:20.000	53496.0	55195.926	24781.0	216.0	94677.19	8103972.0	1079600.0
2003	Grover James Carter	E Fowler Avenue	AZ	33	2003-11-13 11:48:16.000	71690.0	40204.758	2096.0	11.0	99354.74	9997768.0	8.54556E7
2004	Benjamin Jimmy Roosevelt	Burnett Road	OH	36	2001-11-08 07:46:40.000	40795.0	9678.077	26136.0	132.0	43739.758	8735091.0	8.6787936E7
2005	Franklin Woodrow Johnson	Lindbergh Blvd	MA	36	1980-10-13 04:46:40.000	63616.0	74127.87	6987.0	121.0	23120.889	4937036.0	4.21831104E8
2006	Grover Woodrow Nixon	San Simeon	NV	36	1975-10-16 03:00:00.000	6687.0	53940.59	19839.0	8.0	74802.5	8869390.0	8.4566656E7
2007	Abraham Warren Adams	Santa Rosa South	OH	41	1994-05-10 12:48:16.000	84447.0	49437.324	8547.0	124.0	36658.11	5422256.0	6.1592556E7
2008	Richard Bill Taft	Cerrillos Road	IA	12	1986-04-24 08:53:20.000	44335.0	59634.574	9231.0	244.0	83301.05	8993664.0	4.56955072E8
2009	Gerald William Wilson	Bowles Avenue	KS	23	1974-11-16 09:48:16.000	56682.0	53678.99	3882.0	216.0	96701.2	278090.0	5.32365824E8
2010	William Theodore Roosevelt	North Broadway Street	AZ	3	1989-09-09 05:00:00.000	56008.0	3696.0137	2939.0	138.0	88376.766	772792.0	2.91922816E8
2011	Chester Harry Grant	N Kentwood	NJ	35	2006-01-08 02:00:00.000	63892.0	43451.46	20352.0	152.0	72388.91	6865440.0	5.505532E7
2012	Jimmy Ronald Reagan	South Roosevelt Drive	CO	22	1993-03-20 04:00:00.000	85508.0	80480.98	23768.0	236.0	16287.601	227034.0	1.65016912E8
2013	Warren Thomas Hayes	Santa Monica Road	HI	45	2003-09-26 10:08:16.000	59330.0	89519.336	2346.0	255.0	43358.85	9556964.0	1.98369344E8
2014	Ulysses Harry Harding	Richmond Hill	CT	14	2000-12-28 03:48:16.000	34850.0	71898.16	5385.0	64.0	68479.28	9590140.0	2201823.0
2015	Franklin Ulysses Johnson	Castillo Drive	NV	8	1975-01-06 08:01:36.000	16788.0	76400.91	9720.0	162.0	35078.395	6175783.0	7.0486208E8
2016	William Calvin Grant	Hutchinson Rd	CT	37	1982-04-18 05:46:40.000	96960.0	72280.28	21705.0	68.0	42508.16	6968515.0	7.262112E8
2017	James Thomas Garfield	Jean de la Fontaine	NM	31	2002-11-03 11:48:16.000	36125.0	26347.846	15315.0	82.0	7232.2407	7846272.0	2.47676368E8
2018	Ronald Herbert Johnson	E Fowler Avenue	NM	12	2006-05-07 03:01:36.000	5480.0	70224.64	13298.0	27.0	96910.9	7419076.0	2.51733168E8
2019	George Millard Cleveland	Cleveland Ave.	ME	1	2001-01-18 06:40:00.000	84344.0	35755.152	2771.0	243.0	93472.18	7322896.0	2.07449728E8
2020	Andrew Warren Truman	San Luis Obispo North	UT	17	1982-07-10 06:34:56.000	90496.0	90832.29	22244.0	77.0	72944.66	2413568.0	4.89226304E8
2021	Ronald William Jackson	Bailard Avenue	NH	2	1982-09-22 08:21:36.000	29685.0	15168.907	24093.0	135.0	11650.911	1343474.0	3.92660544E8
2022	Jimmy John Garfield	Cabrillo Highway	IL	45	2000-01-29 11:20:00.000	34344.0	69452.67	22105.0	156.0	15043.136	6002496.0	5.7994182E8
2023	Theodore Harry Harrison	Carpinteria South	OK	16	1978-04-10 03:34:56.000	70604.0	90348.64	22005.0	160.0	84960.164	2272350.0	8395779.0
2024	Harry Franklin Madison	North Broadway Street	NE	41	1980-10-19 12:33:20.000	87736.0	20060.297	28751.0	192.0	47700.24	6891885.0	9987888.0
2025	James Martin Madison	Carpinteria Avenue	MS	37	2006-06-15 05:26:40.000	75529.0	4738.18	8067.0	191.0	27389.93	6338626.0	6.4430244E7
2026	Abraham Franklin Jefferson	Erringer Road	GA	47	1989-05-05 08:33:20.000	74900.0	66064.96	1620.0	188.0	65236.93	1503341.0	1.5035E8
2027	Bill Gerald Washington	North Ventu Park Road	TX	9	1996-04-06 09:48:16.000	65150.0	40212.004	30646.0	123.0	12605.559	2420032.0	1.90362768E8
2028	Richard Gerald Fillmore	Santa Monica Road	FL	33	2003-03-06 12:40:00.000	85611.0	33600.19	18636.0	235.0	52508.8	4460172.0	4.43083136E8
2029	Herbert Bill Quincy	East Fry Blvd.	ND	44	2002-07-05 04:20:00.000	66744.0	23718.016	20906.0	190.0	41474.094	6942116.0	1.43948704E8
2030	Bill Thomas Hayes	Lindbergh Blvd	NE	4	2003-10-01 01:14:56.000	970.1	73157.41	23931.0	156.0	42219.184	636640.0	4.60685568E8
2031	Chester Rutherford Taft	Katella Avenue	NM	24	1989-06-21 08:20:00.000	50279.0	66854.05	19524.0	209.0	88424.19	1207640.0	1.5099552E8
2032	James Dwight Buchanan	N Kentwood	AL	37	2007-09-14 09:00:00.000	11646.0	15400.791	10911.0	98.0	77349.84	9048212.0	7.1577456E7
2033	Chester Andrew Carter	Bowles Avenue	KY	26	2000-10-25 01:40:00.000	68288.0	25600.074	27303.0	116.0	6078.166	1022872.0	4.406256E7
2034	Abraham Lyndon Polk	Corona Del Mar	VA	13	1974-05-28 08:06:40.000	48675.0	96340.09	20358.0	219.0	89691.22	8389639.0	3.20196544E8
2035	Herbert Bill Pierce	North Broadway Street	OH	10	1982-12-13 11:34:56.000	48473.0	22430.592	26693.0	94.0	53518.004	6025507.0	7.0719386E8
2036	Rutherford Millard Adams	Katella Avenue	HI	4	2006-07-21 08:08:16.000	65152.0	63580.473	4088.0	32.0	53770.133	9505014.0	2.20424864E8
2037	Lyndon George Ford	Lake Tahoe Blvd.	VT	48	1983-07-07 05:26:40.000	81220.0	34693.88	7713.0	4.0	12912.346	7854696.0	1.76859232E8
2038	Thomas Herbert Nixon	East Calle Primera	WI	30	1986-07-21 11:54:56.000	27908.0	21045.797	27213.0	176.0	75040.164	3226016.0	1.842644E8
2039	Theodore Woodrow Harrison	Via Real	AZ	43	1996-05-24 02:06:40.000	64842.0	20517.914	30357.0	80.0	95542.89	3889586.0	1.47743856E8
2040	George Warren Nixon	N Harrison St	IL	38	2004-11-14 05:06:40.000	34144.0	27420.207	4274.0	175.0	59325.62	6523932.0	6.3054502E8
2041	Ronald Woodrow Madison	Bailard Avenue	VA	38	1985-05-14 07:26:40.000	5206.0	30503.582	17492.0	150.0	44831.12	5957760.0	1.44967312E8
2042	Benjamin Millard Quincy	San Luis Obispo North	NJ	13	1989-10-05 03:13:20.000	76700.0	17526.121	19101.0	195.0	15476.535	7255004.0	5.5776339E8
2043	Chester Rutherford Van Buren	N Harrison St	MT	32	1992-10-30 06:41:36.000	42150.0	72860.2	13940.0	202.0	37520.086	7768128.0	1.56433248E8
2044	Thomas John Eisenhower	San Diego Freeway	WI	22	2000-06-12 03:01:36.000	21904.0	75030.2	28285.0	64.0	30176.143	8340496.0	1.0767153E7
2045	Harry Chester Adams	North Preisker Lane	OR	27	2003-03-12 11:08:16.000	81580.0	52778.98	26020.0	147.0	70584.6	3941035.0	9.1984986E8
2046	Millard John Reagan	E Fowler Avenue	CO	28	2004-09-05 05:00:00.000	66455.0	78704.3	9447.0	200.0	12120.684	4614736.0	6.5811034E8
2047	Herbert Ronald Hoover	Bailard Avenue	AK	17	2001-12-23 02:01:36.000	82016.0	81075.43	17459.0	76.0	51584.527	3239500.0	4.8600288E8
2048	Herbert Jimmy Jackson	W. Russell St.	OK	33	2006-10-14 05:26:40.000	42534.0	10166.433	4982.0	240.0	89259.695	1035432.0	7.6158093E8
2049	Thomas George Adams	Apalachee Parkway	AK	24	2001-01-07 01:06:40.000	68876.0	3695.6653	10956.0	140.0	28066.46	2411168.0	5.0288912E7
2050	Richard Chester Carter	Erringer Road	VA	23	1990-04-06 12:06:40.000	41778.0	27576.436	19473.0	242.0	61312.11	5162410.0	3.166384E8
2051	Zachary James Roosevelt	S Rustle St	WI	8	1975-01-16 06:01:36.000	19824.0	25187.81	19053.0	161.0	41717.24	1740270.0	1.47938432E8
2052	Richard Warren Johnson	E Fowler Avenue	NV	12	1990-07-29 05:54:56.000	96405.0	86107.39	1215.0	86.0	56906.465	8228568.0	3.76997664E8
2053	Richard Grover Kennedy	Santa Rosa North	RI	1	2003-06-19 09:26:40.000	40480.0	86688.51	14887.0	54.0	69120.2	8371366.0	5.691769E8
2054	Ronald Zachary Harding	Harbor Dr	MS	6	1994-08-31 08:06:40.000	99790.0	56440.367	9898.0	82.0	21330.24	2611184.0	5.23997856E8
2055	Martin Martin Harding	Calle Real	NE	45	2000-10-17 10:20:00.000	58379.0	58798.6	11694.0	73.0	14784.429	2602694.0	2.52657E7
2056	Lyndon John Pierce	San Luis Obispo North	OK	38	1977-12-31 07:06:40.000	51408.0	2928.539	7439.0	226.0	96576.234	1010825.0	7.4698381E8
2057	Herbert Chester Taft	Jones Road	NH	11	2000-10-11 04:20:00.000	61452.0	66574.93	18793.0	251.0	29135.11	7062585.0	6.7240008E7
2058	Martin Thomas Hayes	Carpinteria Avenue	FL	1	2000-03-19 11:48:16.000	69201.0	35407.223	17272.0	200.0	82570.06	4692768.0	8.3826256E7
2059	Warren William Kennedy	Santa Rosa South	NC	4	2004-09-14 11:13:20.000	59864.0	19141.621	18792.0	42.0	79900.93	4442250.0	4.2080672E8
2060	Herbert Thomas Harding	Castillo Drive	NE	44	2004-06-28 12:34:56.000	62010.0	91730.78	936.0	116.0	5543.398	9043768.0	8.2373256E7
2061	George William Adams	Grandview Drive	NM	26	2006-03-06 05:48:16.000	31022.0	68722.62	18230.0	88.0	20128.057	970144.0	1.5814872E8
2062	George Richard Arthur	Greenwood Road	SD	11	2005-03-12 03:46:40.000	82043.0	67600.89	4689.0	62.0	81355.266	8957134.0	6.0974355E8
2063	Bill Ulysses Kennedy	Fairview Avenue	MO	44	2000-06-11 06:06:40.000	17936.0	45368.34	12019.0	128.0	766.938	5806358.0	3.6684472E7
2064	Grover Bill Tyler	Bayshore Freeway	MI	46	1990-02-13 04:41:36.000	38000.0	33428.69	2183.0	84.0	77130.12	5072252.0	1.85348512E8
2065	Thomas Ulysses Monroe	South Highway	ME	23	1982-09-23 12:08:16.000	58434.0	99628.78	8824.0	144.0	50077.785	158410.0	5327245.0
2066	James William McKinley	North Erringer Road	TN	49	1985-02-24 01:33:20.000	69736.0	74390.266	27462.0	16.0	44793.445	5527168.0	5.838521E8
2067	William Theodore Reagan	Hutchinson Rd	MO	24	2002-10-10 09:40:00.000	79500.0	2624.38	798.0	190.0	76240.36	9348846.0	1.41614912E8
2068	Zachary Thomas Wilson	Santa Monica Road	MD	44	2000-11-26 11:46:40.000	54860.0	42199.145	27810.0	220.0	96976.34	5135040.0	1.03655456E8
2069	Benjamin Rutherford Pierce	Jones Road	TX	47	2002-06-29 09:26:40.000	45386.0	62896.215	3207.0	96.0	13414.283	5133512.0	3.24810272E8
2070	Ronald Gerald Carter	E Fowler Avenue	CA	8	2001-09-09 07:14:56.000	46394.0	37320.516	16898.0	124.0	81833.28	5574260.0	8.5438093E8
2071	John George Eisenhower	Milpas Street	MI	43	1992-12-02 08:14:56.000	80960.0	91940.875	26298.0	146.0	47927.184	4247330.0	1.30487408E8
2072	Theodore Herbert Polk	Cleveland Ave.	ND	42	1971-03-05 10:26:40.000	70570.0	81052.22	30525.0	168.0	91635.66	9247936.0	6.791536E8
2073	Harry Richard Ford	Redwood Highway	AR	11	1987-07-10 08:20:00.000	10030.0	53500.79	17119.0	150.0	29968.623	905083.0	7.5767955E8
2074	Lyndon Dwight Van Buren	Corona Del Mar	MD	22	1978-03-07 11:06:40.000	92504.0	42989.152	16169.0	150.0	18715.482	594010.0	3.57544736E8
2075	Martin Benjamin Arthur	Jones Road	OK	7	1972-06-26 10:46:40.000	59972.0	24256.68	19203.0	133.0	41564.1	3045536.0	2.0127194E7
2076	Warren Richard Fillmore	San Simeon	FL	15	1992-12-31 11:06:40.000	79694.0	1606.8209	25909.0	222.0	18614.55	495490.0	2.8293984E8
2077	James Ronald Van Buren	Woodson Rd.	SC	27	2004-12-29 06:00:00.000	8080.0	30390.395	20155.0	192.0	53538.258	257805.0	7.9966374E8
2078	Martin Franklin Coolidge	Redwood Highway	MS	10	1971-07-10 03:13:20.000	35464.0	65501.008	17048.0	79.0	37460.09	8308297.0	4.5877024E7
2079	Bill Ronald Roosevelt	Milpas Street	NV	4	2006-11-11 02:41:36.000	70978.0	18864.686	13353.0	163.0	95574.164	5381250.0	2.3984352E8
2080	Abraham Chester McKinley	Castillo Drive	IL	31	2000-05-12 03:53:20.000	60878.0	576.0182	17145.0	227.0	18319.434	7338175.0	2.4088644E7
2081	James William Eisenhower	San Luis Obispo North	OH	10	2000-01-31 09:08:16.000	26120.0	45275.836	10452.0	56.0	21248.217	7992690.0	3.5486816E8
2082	Lyndon Jimmy Roosevelt	Cabrillo Highway	ND	42	1970-02-16 11:46:40.000	71460.0	75288.28	25005.0	206.0	42364.242	2359475.0	4.03120224E8
2083	Woodrow James Johnson	San Diego Freeway	AZ	15	1987-05-31 03:41:36.000	79162.0	73088.63	19984.0	7.0	56546.473	5411652.0	2.10325504E8
2084	William Herbert Hoover	Harbor Dr	NV	49	2007-01-05 12:26:40.000	31016.0	66125.09	16770.0	211.0	51924.094	5663426.0	4.8538944E7
2085	Bill Chester Roosevelt	Camelback Rd	ID	49	1972-09-08 01:26:40.000	37154.0	48125.566	5989.0	192.0	39584.49	7404830.0	8.1461939E8
2086	Lyndon Ulysses Adams	Grandview Drive	AL	11	2001-03-26 09:46:40.000	93328.0	31200.953	15325.0	238.0	4552.6846	4008276.0	2.96870048E8
2087	Calvin Lyndon Grant	Burnett Road	CT	20	2005-04-05 12:20:00.000	53280.0	5765.4673	8091.0	144.0	50200.008	3881450.0	1.09675856E8
2088	George Dwight Eisenhower	Jean de la Fontaine	VA	27	1982-02-19 12:41:36.000	48250.0	38214.574	6560.0	108.0	68401.28	4554607.0	7.7808832E8
2089	Harry William Van Buren	Camelback Rd	WA	33	2001-05-28 03:14:56.000	99884.0	13126.636	30876.0	182.0	3352.5686	9347783.0	2.35375344E8
